statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
12,041,6130,7151,0.8572227660467068,0.8314777806595998,0.8829677514338138
12,043,3829,4500,0.8508888888888889,0.8362594184988306,0.8655183592789473
12,045,4802,5944,0.8078734858681023,0.7634856432680237,0.8522613284681808
12,047,3416,4281,0.7979444055127307,0.7531211886507214,0.84276762237474
12,049,5868,8219,0.7139554690351624,0.6624855099154463,0.7654254281548785
12,051,10395,14130,0.7356687898089171,0.6922917833270029,0.7790457962908314
12,053,68075,82475,0.8254016368596544,0.814195522959582,0.8366077507597268
12,055,36845,46879,0.7859595981142943,0.7702088695513198,0.8017103266772687
12,057,358562,583192,0.614826678006557,0.6073947746738371,0.6222585813392769
12,059,5356,7011,0.7639423762658679,0.7225068154514497,0.8053779370802862
12,061,56735,70816,0.80116075463172165,0.7891678978132667,0.8131536114501766
12,063,13117,17276,0.7592614031025701,0.7385525321590211,0.7799702740461191
12,065,4363,5751,0.7586506694487916,0.7136511058287017,0.8036502330688814
12,067,2031,2632,0.7716565349544073,0.7004138431415724,0.8428992267672423
12,069,127645,164497,0.7759715982662297,0.7642321388730771,0.7877110576593824
